,operand1,operand2,result,target
24588,100,56,1.1440416986638626,log
24589,35,64,0.8548805028241611,log
24590,11,4,1.7297158093186489,log
24591,84,37,1.2270610703522442,log
24592,29,36,0.9396617927285766,log
24593,1,49,0.0,log
24594,59,27,1.2371781764942378,log
24595,35,39,0.9704621908697634,log
24596,58,79,0.9292805744904048,log
24597,20,77,0.6896561845248552,log
24598,79,34,1.239081433099535,log
24599,10,79,0.526973926853021,log
24600,89,15,1.6575159381850488,log
24601,3,25,0.3413030972429927,log
24602,93,14,1.7175070212718921,log
24603,99,52,1.1629553065849165,log
24604,92,96,0.9906756424721601,log
24605,100,76,1.0633696014365124,log
24606,14,94,0.5808686110164052,log
24607,25,48,0.8314928147100519,log
24608,17,68,0.6714559000758995,log
24609,56,4,2.9036774610288023,log
24610,14,91,0.5850453390983704,log
24611,88,53,1.1277097281424944,log
24612,77,73,1.0124336289474432,log
24613,20,67,0.712473549133756,log
24614,7,78,0.44664682136536,log
24615,36,48,0.9256866094937517,log
24616,29,14,1.2759464495897799,log
24617,79,52,1.105841138555669,log
24618,63,7,2.129150068107159,log
24619,72,56,1.0624329121004104,log
24620,54,82,0.9052049433466146,log
24621,18,83,0.6541018367569981,log
24622,63,33,1.1849351541667619,log
24623,90,60,1.0990305290495894,log
24624,70,31,1.2371901783735189,log
24625,70,60,1.03764965978916,log
24626,58,87,0.9092088109886335,log
24627,47,49,0.9892922351988351,log
24628,12,24,0.7818957080144684,log
24629,58,43,1.079560482199357,log
24630,21,22,0.9849500560613943,log
24631,15,37,0.7499617179386786,log
24632,30,44,0.8987914747127659,log
24633,26,2,4.700439718141093,log
24634,15,95,0.5946691721282825,log
24635,0,101,NaN,log
24636,67,38,1.1559018631485107,log
24637,55,27,1.2158772864540217,log
24638,58,3,3.6959745056821194,log
24639,8,65,0.49814293864781345,log
24640,65,33,1.1938733712175487,log
24641,94,75,1.052300472588619,log
24642,69,78,0.9718589589138344,log
24643,82,36,1.2297184200630467,log
24644,29,24,1.0595465054214672,log
24645,6,24,0.5637914160289369,log
24646,69,79,0.9690255262359185,log
24647,68,63,1.0184336218414725,log
24648,0,92,NaN,log
24649,24,5,1.9746358687061647,log
24650,14,27,0.8007245009109598,log
24651,22,23,0.9858230443082923,log
24652,78,101,0.9440075965061616,log
24653,48,52,0.9797424017918406,log
24654,46,59,0.93895922457104,log
24655,48,87,0.8668340028621421,log
24656,64,57,1.0286496034434807,log
24657,23,9,1.4270249151001355,log
24658,95,69,1.0755225185422437,log
24659,67,38,1.1559018631485107,log
24660,92,20,1.5094101088294551,log
24661,6,69,0.42317298048186053,log
24662,27,30,0.9690225224134634,log
24663,44,48,0.9775234154092082,log
24664,61,68,0.9742543802279272,log
24665,95,23,1.4523633526305446,log
24666,97,25,1.4212138732287687,log
24667,38,26,1.1164758678192368,log
24668,4,17,0.489301084236452,log
24669,34,9,1.6049158383670117,log
24670,83,79,1.0113041182770242,log
24671,15,72,0.6332152489204042,log
24672,45,21,1.2503315602485083,log
24673,29,83,0.7620315211291443,log
24674,92,34,1.2822819860545114,log
24675,93,21,1.488771912793837,log
24676,91,80,1.0294002941067373,log
24677,81,93,0.9695207267508411,log
24678,29,56,0.8365221448194767,log
24679,69,32,1.2217048913556339,log
24680,36,59,0.878843907077305,log
24681,73,80,0.9791039167126594,log
24682,68,100,0.9162544563531181,log
24683,82,65,1.05565654606225,log
24684,37,52,0.9138686878926854,log
24685,24,16,1.1462406251802892,log
24686,21,70,0.7166119447634894,log
24687,18,76,0.6674093117229574,log
24688,36,87,0.8024166291033534,log
24689,23,40,0.8499855457278126,log
24690,66,45,1.100611034806822,log
24691,40,49,0.9478545183354914,log
24692,80,71,1.0279980578122614,log
24693,64,56,1.0331726027645884,log
24694,36,29,1.064212685604907,log
24695,41,2,5.357552004618084,log
24696,80,69,1.034935382451059,log
24697,86,98,0.9715112085255316,log
24698,2,9,0.3154648767857287,log
24699,3,61,0.2672454385532548,log
24700,53,27,1.20463848029149,log
24701,4,97,0.3030343048192778,log
24702,84,62,1.073581905861518,log
24703,87,34,1.266435489927874,log
24704,48,32,1.1169925001442313,log
24705,67,28,1.2618351024228964,log
24706,72,54,1.0721191333666933,log
24707,13,22,0.8298007536825655,log
24708,44,76,0.8737988087874432,log
24709,32,58,0.8535363983186007,log
24710,99,14,1.7411974338596505,log
24711,71,23,1.3594921832053655,log
24712,92,87,1.0125126753416709,log
24713,86,45,1.1701450570476677,log
24714,56,61,0.9791961085978589,log
24715,30,57,0.8412451775522078,log
24716,36,22,1.1593237532414782,log
24717,88,87,1.0025590978407917,log
24718,95,38,1.2518952656074207,log
24719,94,85,1.0226539334215479,log
24720,77,85,0.9777507103461638,log
24721,72,93,0.9435349682839168,log
24722,100,66,1.0991765359072745,log
24723,86,75,1.031698797800534,log
24724,28,96,0.7300504629344698,log
24725,46,15,1.413800008186994,log
24726,83,76,1.020344653107744,log
24727,29,11,1.4042714326121517,log
24728,56,89,0.8967872108952687,log
24729,74,53,1.084067667294879,log
24730,99,5,2.855108491376949,log
24731,50,32,1.1287712379549448,log
24732,51,65,0.9418928763700031,log
24733,54,55,0.9954211097954581,log
24734,67,97,0.9191165604010533,log
24735,9,29,0.6525190206840381,log
24736,61,16,1.4826843343907217,log
24737,59,61,0.991890673037156,log
24738,25,43,0.8558108385239807,log
24739,3,54,0.2754115523761867,log
24740,28,97,0.7283967284126297,log
24741,28,22,1.0780196520933814,log
24742,97,50,1.1693977699404428,log
24743,7,8,0.9357849740192015,log
24744,90,39,1.2282609397562805,log
24745,97,73,1.0662520043025763,log
24746,83,43,1.1748485780799163,log
24747,81,74,1.020999696684648,log
24748,42,93,0.824619431725509,log
24749,24,43,0.8449573892884759,log
24750,5,90,0.35766799717019476,log
24751,12,52,0.6288922746279315,log
24752,2,55,0.1729696904450771,log
24753,86,61,1.0835524132894474,log
24754,25,39,0.8786192606500202,log
24755,80,73,1.0213420485105393,log
24756,29,79,0.7706456155748088,log
24757,63,69,0.9785145276560822,log
24758,67,79,0.9622938095066099,log
24759,30,72,0.7952917733135264,log
24760,41,87,0.8315379466031363,log
24761,64,5,2.5840593484403582,log
24762,9,85,0.49457507476560775,log
24763,99,55,1.1466777624251925,log
24764,76,85,0.9748083048291303,log
24765,16,73,0.6462218697719855,log
24766,36,87,0.8024166291033534,log
24767,30,101,0.7369682696802135,log
24768,89,87,1.0050892787029402,log
24769,25,16,1.160964047443681,log
24770,14,13,1.0288925673866187,log
24771,99,60,1.1223090241434655,log
24772,55,88,0.8950260727033308,log
24773,42,89,0.8326960150943158,log
24774,71,14,1.6152282215342253,log
24775,79,7,2.2454520084538694,log
24776,18,61,0.7031039757960106,log
24777,32,85,0.7801053251111251,log
24778,73,48,1.108301901414872,log
24779,95,24,1.432913705902195,log
24780,70,65,1.017753017955034,log
24781,8,98,0.4535346327653293,log
24782,88,73,1.0435564945650193,log
24783,85,5,2.760374427722588,log
24784,88,30,1.3164001708980928,log
24785,82,47,1.1445585216803094,log
24786,50,18,1.3534670738256929,log
24787,1,41,0.0,log
24788,7,22,0.6295320036582305,log
24789,34,23,1.1246585966261096,log
24790,59,96,0.8933449581098755,log
24791,61,26,1.2617409632280843,log
24792,36,11,1.4944434726184281,log
24793,44,34,1.0731147900228277,log
24794,46,53,0.9643223923713217,log
24795,60,65,0.9808252798558535,log
24796,41,23,1.1843657844554036,log
24797,69,56,1.0518600186767744,log
24798,71,96,0.933907690261135,log
24799,82,69,1.040767217943048,log
24800,68,86,0.9472785628379446,log
24801,13,75,0.5940837102526896,log
24802,49,57,0.9625948424332194,log
24803,47,42,1.0300930780175133,log
24804,100,21,1.5126083910328023,log
24805,65,9,1.8998455200953597,log
24806,67,16,1.516522297614443,log
24807,61,28,1.2336799411981967,log
24808,23,69,0.740532674963355,log
24809,19,15,1.0872911358762911,log
24810,25,1,NaN,log
24811,3,58,0.2705646368671157,log
24812,90,84,1.0155711406314436,log
24813,6,62,0.4341412956458598,log
24814,9,69,0.5189346500732899,log
24815,56,26,1.2354918412514542,log
24816,13,41,0.6906959960353908,log
24817,52,10,1.716003343634799,log
24818,28,86,0.7480791883870117,log
24819,93,9,2.0628749286285073,log
24820,85,32,1.2818781872275404,log
24821,11,13,0.9348704159880586,log
24822,88,24,1.4088297598118438,log
24823,15,57,0.6698035769782944,log
24824,96,93,1.0070045232018707,log
24825,1,29,0.0,log
24826,32,98,0.7558910546088822,log
24827,52,60,0.96504914487143,log
24828,91,95,0.9905536785232304,log
24829,27,15,1.2170516132466387,log
24830,81,51,1.1176612508188888,log
24831,14,8,1.2691183073525347,log
24832,6,25,0.5566413762796892,log
24833,18,42,0.7733085192328075,log
24834,10,69,0.5438184161154122,log
24835,93,18,1.5681718037725472,log
24836,37,89,0.8044576604586275,log
24837,61,62,0.9960600941586246,log
24838,93,15,1.6737501732089133,log
24839,17,51,0.7205846872952778,log
24840,72,5,2.65724206319215,log
24841,90,0,NaN,log
24842,7,74,0.4521098326620977,log
24843,29,81,0.7662611880276656,log
24844,55,64,0.9635599522541101,log
24845,95,84,1.0277736810940485,log
24846,14,55,0.6585570022828443,log
24847,81,90,0.9765855617510834,log
24848,97,35,1.2867125522970417,log
24849,99,35,1.292452882435818,log
24850,23,23,1.0,log
24851,65,53,1.0514056298094503,log
24852,19,71,0.6907483236133009,log
24853,8,83,0.47058532457832286,log
24854,43,66,0.8977350992588877,log
24855,27,4,2.3774437510817346,log
24856,88,22,1.448487648435151,log
24857,28,22,1.0780196520933814,log
24858,54,57,0.9866271244937158,log
24859,21,86,0.6834946256400193,log
24860,73,18,1.484397095089013,log
24861,73,98,0.9357666027311551,log
24862,75,25,1.3413030972429927,log
24863,34,66,0.841682845424765,log
24864,76,79,0.9911397244027453,log
24865,76,65,1.0374536573351048,log
24866,86,15,1.6448540335184823,log
24867,41,40,1.0066937976416752,log
24868,78,32,1.2570804437724497,log
24869,44,62,0.9169048741496011,log
24870,59,69,0.9630219361460223,log
24871,21,52,0.7705225631630906,log
24872,0,35,NaN,log
24873,93,45,1.190701698754159,log
24874,11,56,0.5956983282522684,log
24875,11,34,0.6799915255571827,log
24876,63,69,0.9785145276560822,log
24877,87,56,1.1094454501785347,log
24878,78,47,1.1315693000326903,log
24879,2,38,0.1905514124267734,log
24880,35,80,0.8113478894347271,log
24881,36,16,1.292481250360578,log
24882,97,18,1.582741377819582,log
24883,18,27,0.8769765845238191,log
24884,69,50,1.0823316986434397,log
24885,65,71,0.9792870659555694,log
24886,97,80,1.0439715136153758,log
24887,28,95,0.7317291594600049,log
24888,77,65,1.040585154420108,log
24889,61,37,1.1384567480136862,log
24890,64,3,3.785578521428744,log
24891,29,28,1.010530962221591,log
24892,78,79,0.9970845227572089,log
24893,80,100,0.9515449934959717,log
24894,47,76,0.8890290163779748,log
24895,8,0,NaN,log
24896,81,27,1.3333333333333335,log
24897,23,42,0.8388901471096889,log
24898,48,54,0.9704729238619467,log
24899,84,75,1.026248754443977,log
24900,17,12,1.1401689251779061,log
24901,8,78,0.47729642360788244,log
24902,66,98,0.9137806890707174,log
24903,33,60,0.8539846874950946,log
24904,71,93,0.9404492683459746,log
24905,25,38,0.8848933560683879,log
24906,63,27,1.257081249720474,log
24907,65,10,1.8129133566428552,log
24908,26,34,0.9239261032098017,log
24909,37,44,0.9542116706517623,log
24910,92,20,1.5094101088294551,log
24911,24,45,0.8348661954897131,log
24912,44,67,0.8999919795484091,log
24913,3,41,0.29583707248290936,log
24914,98,59,1.1244452176701054,log
24915,82,78,1.0114789449017785,log
24916,88,99,0.9743677989915904,log
24917,49,4,2.807354922057604,log
24918,58,12,1.6340424743492217,log
24919,48,1,NaN,log
24920,73,76,0.9907004435569157,log
24921,24,100,0.690105620855803,log
24922,77,84,0.9803622264381718,log
24923,0,88,NaN,log
24924,83,50,1.129553839960863,log
24925,47,32,1.1109177703355275,log
24926,99,66,1.0967776900661872,log
24927,57,48,1.0443919745945602,log
24928,52,51,1.004938694558448,log
24929,48,58,0.9533937555219962,log
24930,29,14,1.2759464495897799,log
24931,7,15,0.7185650207899779,log
24932,41,18,1.2848077609945,log
24933,93,9,2.0628749286285073,log
24934,5,27,0.4883245069059757,log
24935,37,8,1.7364844552096501,log
24936,2,64,0.16666666666666669,log
24937,32,73,0.8077773372149819,log
24938,28,67,0.7924965774686905,log
24939,73,0,NaN,log
24940,32,54,0.8688267143571999,log
24941,39,13,1.4283173410313947,log
24942,5,99,0.35024938737712363,log
24943,68,53,1.0627701431155014,log
24944,53,64,0.9546534090938666,log
24945,101,1,NaN,log
24946,59,68,0.9663538329136759,log
24947,3,57,0.2717285079732675,log
24948,61,25,1.2771147716894715,log
24949,27,70,0.7757656954358518,log
24950,1,27,0.0,log
24951,56,84,0.9084897601241351,log
24952,29,29,1.0,log
24953,40,59,0.9046831586126398,log
24954,29,97,0.7360674468418735,log
24955,70,71,0.9966723668206111,log
24956,30,24,1.0702138992056591,log
24957,101,47,1.1986866464006303,log
24958,9,31,0.6398464660748924,log
24959,96,36,1.2737056144690833,log
24960,48,11,1.6144162152628776,log
24961,21,101,0.6596842761989657,log
24962,38,57,0.8997130926006459,log
24963,100,33,1.3170771419858232,log
24964,39,83,0.8290775728967598,log
24965,60,8,1.9689635318695062,log
24966,97,95,1.0045750219864902,log
24967,48,99,0.8424592039301226,log
24968,59,32,1.1765286098723684,log
24969,52,11,1.6477966170600444,log
24970,28,50,0.8517855098376436,log
24971,7,97,0.4253624235933519,log
24972,74,97,0.9408386919805468,log
24973,75,97,0.9437728708598716,log
24974,96,60,1.114793374642278,log
24975,86,1,NaN,log
24976,85,66,1.0603860055402856,log
24977,1,42,0.0,log
24978,39,25,1.138149417826534,log
24979,93,45,1.190701698754159,log
24980,83,83,1.0,log
24981,55,31,1.166962177377503,log
24982,92,42,1.2097881939404267,log
24983,3,30,0.3230075074711545,log
24984,26,40,0.8832211999738746,log
24985,42,82,0.8481751181684108,log
24986,47,99,0.8378775151201526,log
24987,48,56,0.9617050405354505,log
24988,70,24,1.3368229327897247,log
24989,97,39,1.2487058825218122,log
24990,41,75,0.8601232867466183,log
24991,23,40,0.8499855457278126,log
24992,42,26,1.1471942512032234,log
24993,22,84,0.6976236196823231,log
24994,41,33,1.0620803763246511,log
24995,90,39,1.2282609397562805,log
24996,7,6,1.0860331325016919,log
24997,71,100,0.9256291743595375,log
24998,81,73,1.0242374307345075,log
24999,8,36,0.5802792108518123,log
25000,96,17,79,abssub
25001,40,5,35,abssub
25002,49,25,24,abssub
25003,65,73,8,abssub
25004,85,9,76,abssub
25005,63,71,8,abssub
25006,6,71,65,abssub
25007,54,31,23,abssub
25008,58,10,48,abssub
25009,20,0,20,abssub
25010,50,28,22,abssub
25011,92,79,13,abssub
25012,6,91,85,abssub
25013,59,25,34,abssub
25014,57,30,27,abssub
25015,36,41,5,abssub
25016,77,74,3,abssub
25017,91,35,56,abssub
25018,11,28,17,abssub
25019,5,57,52,abssub
25020,71,86,15,abssub
25021,35,0,35,abssub
25022,69,54,15,abssub
25023,91,59,32,abssub
25024,52,17,35,abssub
25025,71,6,65,abssub
25026,98,64,34,abssub
25027,35,9,26,abssub
25028,41,36,5,abssub
25029,27,89,62,abssub
25030,17,43,26,abssub
25031,95,33,62,abssub
25032,88,11,77,abssub
25033,64,59,5,abssub
25034,64,49,15,abssub
25035,6,4,2,abssub
25036,25,83,58,abssub
25037,72,10,62,abssub
25038,79,18,61,abssub
25039,29,56,27,abssub
25040,84,82,2,abssub
25041,19,42,23,abssub
25042,17,62,45,abssub
25043,1,54,53,abssub
25044,17,54,37,abssub
25045,6,89,83,abssub
25046,49,65,16,abssub
25047,56,100,44,abssub
25048,5,4,1,abssub
25049,80,59,21,abssub
25050,71,50,21,abssub
25051,24,88,64,abssub
25052,43,83,40,abssub
25053,5,101,96,abssub
25054,24,50,26,abssub
25055,26,55,29,abssub
25056,0,92,92,abssub
25057,6,16,10,abssub
25058,53,86,33,abssub
25059,47,53,6,abssub
25060,29,34,5,abssub
25061,8,13,5,abssub
25062,9,40,31,abssub
25063,5,95,90,abssub
25064,14,93,79,abssub
25065,60,92,32,abssub
25066,25,75,50,abssub
25067,88,62,26,abssub
25068,57,50,7,abssub
25069,21,33,12,abssub
25070,81,90,9,abssub
25071,97,0,97,abssub
25072,88,28,60,abssub
25073,36,97,61,abssub
25074,43,73,30,abssub
25075,96,48,48,abssub
25076,5,20,15,abssub
25077,53,2,51,abssub
25078,90,3,87,abssub
25079,43,50,7,abssub
25080,44,20,24,abssub
25081,40,13,27,abssub
25082,97,101,4,abssub
25083,0,14,14,abssub
25084,3,6,3,abssub
25085,28,13,15,abssub
25086,60,66,6,abssub
25087,33,79,46,abssub
25088,38,52,14,abssub
25089,39,59,20,abssub
25090,72,89,17,abssub
25091,90,76,14,abssub
25092,4,19,15,abssub
25093,16,98,82,abssub
25094,76,98,22,abssub
25095,29,54,25,abssub
25096,93,59,34,abssub
25097,81,79,2,abssub
25098,3,14,11,abssub
25099,87,46,41,abssub
25100,57,7,50,abssub
25101,71,94,23,abssub
25102,78,68,10,abssub
25103,58,85,27,abssub
25104,88,34,54,abssub
25105,0,81,81,abssub
25106,92,77,15,abssub
25107,29,86,57,abssub
25108,42,11,31,abssub
25109,87,58,29,abssub
25110,19,87,68,abssub
25111,26,7,19,abssub
25112,6,22,16,abssub
25113,101,72,29,abssub
25114,80,47,33,abssub
25115,89,7,82,abssub
25116,38,57,19,abssub
25117,59,74,15,abssub
25118,84,74,10,abssub
25119,79,12,67,abssub
25120,38,4,34,abssub
25121,98,63,35,abssub
25122,33,33,0,abssub
25123,38,90,52,abssub
25124,74,78,4,abssub
25125,68,20,48,abssub
25126,86,101,15,abssub
25127,41,72,31,abssub
25128,22,84,62,abssub
25129,68,12,56,abssub
25130,63,63,0,abssub
25131,20,34,14,abssub
25132,63,85,22,abssub
25133,94,55,39,abssub
25134,31,1,30,abssub
25135,68,21,47,abssub
25136,11,48,37,abssub
25137,86,31,55,abssub
25138,29,45,16,abssub
25139,37,81,44,abssub
25140,36,54,18,abssub
25141,88,34,54,abssub
25142,101,2,99,abssub
25143,13,98,85,abssub
25144,88,51,37,abssub
25145,12,81,69,abssub
25146,20,47,27,abssub
25147,23,32,9,abssub
25148,37,4,33,abssub
25149,63,55,8,abssub
25150,26,101,75,abssub
25151,10,2,8,abssub
25152,83,58,25,abssub
25153,57,55,2,abssub
25154,53,2,51,abssub
25155,57,34,23,abssub
25156,22,72,50,abssub
25157,93,2,91,abssub
25158,24,65,41,abssub
25159,32,16,16,abssub
25160,49,59,10,abssub
25161,65,41,24,abssub
25162,90,67,23,abssub
25163,93,100,7,abssub
25164,10,29,19,abssub
25165,36,81,45,abssub
25166,15,19,4,abssub
25167,54,18,36,abssub
25168,25,11,14,abssub
25169,94,6,88,abssub
25170,72,5,67,abssub
25171,34,25,9,abssub
25172,86,19,67,abssub
25173,86,21,65,abssub
25174,31,49,18,abssub
25175,23,88,65,abssub
25176,17,72,55,abssub
25177,88,78,10,abssub
25178,53,62,9,abssub
25179,26,48,22,abssub
25180,21,80,59,abssub
25181,75,47,28,abssub
25182,32,77,45,abssub
25183,101,87,14,abssub
25184,70,64,6,abssub
25185,14,24,10,abssub
25186,3,34,31,abssub
25187,74,33,41,abssub
25188,57,53,4,abssub
25189,37,32,5,abssub
25190,10,29,19,abssub
25191,43,75,32,abssub
25192,97,19,78,abssub
25193,11,40,29,abssub
25194,60,82,22,abssub
25195,75,89,14,abssub
25196,68,46,22,abssub
25197,63,71,8,abssub
25198,0,100,100,abssub
25199,82,58,24,abssub
25200,39,31,8,abssub
25201,56,69,13,abssub
25202,41,28,13,abssub
25203,82,101,19,abssub
25204,7,27,20,abssub
25205,33,25,8,abssub
25206,90,57,33,abssub
25207,34,84,50,abssub
25208,83,50,33,abssub
25209,80,9,71,abssub
25210,62,12,50,abssub
25211,77,6,71,abssub
25212,82,80,2,abssub
25213,17,19,2,abssub
25214,96,82,14,abssub
25215,29,96,67,abssub
25216,35,18,17,abssub
25217,11,85,74,abssub
25218,39,54,15,abssub
25219,58,7,51,abssub
25220,77,69,8,abssub
25221,49,85,36,abssub
25222,89,101,12,abssub
25223,69,64,5,abssub
25224,31,13,18,abssub
